task_id,task_type,zone,created_at,sla_tier,sla_deadline,status,duration_mins,dwell_time_mins,completed_at,appointment_id,assigned_worker,priority_score
TSK-0000202,pick,B,2026-02-04 13:38,critical,2026-02-04 15:38,completed,8,26,2026-02-04 14:04,APT-000057,WKR-029,
TSK-0000203,unload,B,2026-02-04 13:37,urgent,2026-02-04 17:37,pending,13,103,,APT-000057,WKR-041,
TSK-0000204,unload,A,2026-02-04 12:27,standard,2026-02-04 20:27,completed,37,37,2026-02-04 13:04,APT-000058,WKR-036,
TSK-0000205,pick,B,2026-02-04 12:34,standard,2026-02-04 20:34,pending,6,37,,APT-000058,WKR-012,
TSK-0000206,cycle-count,D,2026-02-04 11:19,urgent,2026-02-04 15:19,completed,29,44,2026-02-04 12:03,APT-000058,WKR-023,
TSK-0000207,replenishment,B,2026-02-04 12:25,standard,2026-02-04 20:25,completed,23,44,2026-02-04 13:09,APT-000058,WKR-039,
TSK-0000208,cycle-count,C,2026-02-04 11:42,standard,2026-02-04 19:42,pending,21,71,,APT-000058,WKR-053,
TSK-0000209,cycle-count,A,2026-02-04 13:03,economy,2026-02-05 13:03,completed,27,47,2026-02-04 13:50,APT-000059,WKR-015,
TSK-0000210,putaway,D,2026-02-04 14:59,urgent,2026-02-04 18:59,completed,19,35,2026-02-04 15:34,APT-000059,WKR-001,
TSK-0000211,pick,A,2026-02-04 13:42,urgent,2026-02-04 17:42,completed,10,20,2026-02-04 14:02,APT-000059,WKR-020,
TSK-0000212,putaway,C,2026-02-04 11:51,standard,2026-02-04 19:51,completed,14,32,2026-02-04 12:23,APT-000060,WKR-055,
TSK-0000213,unload,C,2026-02-04 13:07,economy,2026-02-05 13:07,completed,34,43,2026-02-04 13:50,APT-000060,WKR-058,
TSK-0000214,QC,B,2026-02-04 13:15,standard,2026-02-04 21:15,completed,22,32,2026-02-04 13:47,APT-000060,WKR-029,
TSK-0000215,pick,B,2026-02-04 12:34,economy,2026-02-05 12:34,completed,12,29,2026-02-04 13:03,APT-000060,WKR-018,
TSK-0000216,pick,C,2026-02-04 12:27,standard,2026-02-04 20:27,completed,4,4,2026-02-04 12:31,APT-000060,WKR-048,
TSK-0000217,unload,D,2026-02-04 09:43,standard,2026-02-04 17:43,completed,28,33,2026-02-04 10:16,APT-000061,WKR-004,
TSK-0000218,pick,D,2026-02-04 08:35,economy,2026-02-05 08:35,completed,11,19,2026-02-04 08:54,APT-000061,WKR-010,
TSK-0000219,replenishment,C,2026-02-04 12:42,critical,2026-02-04 14:42,exception,14,222,,APT-000062,WKR-057,
TSK-0000220,cycle-count,C,2026-02-04 13:17,standard,2026-02-04 21:17,completed,21,27,2026-02-04 13:44,APT-000062,WKR-032,
TSK-0000221,unload,A,2026-02-04 12:31,critical,2026-02-04 14:31,completed,23,35,2026-02-04 13:06,APT-000062,WKR-008,
TSK-0000222,putaway,B,2026-02-04 09:07,urgent,2026-02-04 13:07,completed,15,20,2026-02-04 09:27,APT-000063,WKR-053,
TSK-0000223,putaway,B,2026-02-04 09:12,urgent,2026-02-04 13:12,exception,11,74,,APT-000063,WKR-006,
TSK-0000224,QC,C,2026-02-04 10:36,standard,2026-02-04 18:36,completed,13,33,2026-02-04 11:09,APT-000063,WKR-024,
TSK-0000225,QC,C,2026-02-04 10:15,standard,2026-02-04 18:15,completed,14,15,2026-02-04 10:30,APT-000063,WKR-003,
TSK-0000226,unload,D,2026-02-04 07:50,economy,2026-02-05 07:50,pending,24,167,,APT-000064,WKR-044,
TSK-0000227,putaway,D,2026-02-04 07:31,economy,2026-02-05 07:31,completed,18,38,2026-02-04 08:09,APT-000064,WKR-038,
TSK-0000228,unload,D,2026-02-04 06:42,urgent,2026-02-04 10:42,completed,11,34,2026-02-04 07:16,APT-000064,WKR-017,
TSK-0000229,unload,C,2026-02-04 07:52,standard,2026-02-04 15:52,completed,24,38,2026-02-04 08:30,APT-000065,WKR-044,
TSK-0000230,unload,C,2026-02-04 08:40,standard,2026-02-04 16:40,completed,20,26,2026-02-04 09:06,APT-000065,WKR-027,
TSK-0000231,QC,C,2026-02-04 07:03,standard,2026-02-04 15:03,completed,8,11,2026-02-04 07:14,APT-000065,WKR-010,
TSK-0000232,putaway,C,2026-02-04 07:06,standard,2026-02-04 15:06,completed,14,29,2026-02-04 07:35,APT-000065,WKR-021,
TSK-0000233,QC,C,2026-02-04 10:52,standard,2026-02-04 18:52,completed,13,36,2026-02-04 11:28,APT-000066,WKR-021,
TSK-0000234,putaway,D,2026-02-04 11:33,urgent,2026-02-04 15:33,completed,15,37,2026-02-04 12:10,APT-000066,WKR-004,
TSK-0000235,unload,A,2026-02-04 12:16,critical,2026-02-04 14:16,completed,13,20,2026-02-04 12:36,APT-000067,WKR-046,
TSK-0000236,pick,D,2026-02-04 12:06,standard,2026-02-04 20:06,completed,8,14,2026-02-04 12:20,APT-000067,WKR-030,
TSK-0000237,replenishment,A,2026-02-04 13:09,economy,2026-02-05 13:09,pending,15,90,,APT-000067,WKR-026,
TSK-0000238,pick,B,2026-02-04 12:46,standard,2026-02-04 20:46,completed,11,23,2026-02-04 13:09,APT-000067,WKR-049,
TSK-0000239,pick,D,2026-02-04 14:25,standard,2026-02-04 22:25,completed,7,10,2026-02-04 14:35,APT-000068,WKR-019,
TSK-0000240,putaway,D,2026-02-04 14:27,economy,2026-02-05 14:27,completed,11,28,2026-02-04 14:55,APT-000068,WKR-051,
TSK-0000241,pick,B,2026-02-04 14:00,standard,2026-02-04 22:00,completed,10,21,2026-02-04 14:21,APT-000068,WKR-038,
TSK-0000242,pick,C,2026-02-04 13:27,critical,2026-02-04 15:27,pending,3,116,,APT-000068,WKR-021,
TSK-0000243,replenishment,B,2026-02-04 14:00,economy,2026-02-05 14:00,pending,3,60,,APT-000068,WKR-026,
TSK-0000244,unload,B,2026-02-04 12:38,critical,2026-02-04 14:38,exception,20,294,,APT-000069,WKR-015,
TSK-0000245,putaway,B,2026-02-04 12:51,economy,2026-02-05 12:51,completed,14,14,2026-02-04 13:05,APT-000069,WKR-034,
TSK-0000246,pick,D,2026-02-04 12:31,standard,2026-02-04 20:31,completed,8,24,2026-02-04 12:55,APT-000069,WKR-052,
TSK-0000247,unload,B,2026-02-04 13:12,economy,2026-02-05 13:12,completed,22,35,2026-02-04 13:47,APT-000069,WKR-051,
TSK-0000248,replenishment,B,2026-02-04 09:40,critical,2026-02-04 11:40,completed,22,47,2026-02-04 10:27,APT-000070,WKR-023,
TSK-0000249,putaway,A,2026-02-04 09:50,urgent,2026-02-04 13:50,completed,17,35,2026-02-04 10:25,APT-000070,WKR-029,
TSK-0000250,cycle-count,D,2026-02-04 10:16,urgent,2026-02-04 14:16,exception,29,79,,APT-000070,WKR-034,
TSK-0000251,cycle-count,B,2026-02-04 12:23,economy,2026-02-05 12:23,completed,29,39,2026-02-04 13:02,APT-000071,WKR-005,
TSK-0000252,pick,A,2026-02-04 12:03,urgent,2026-02-04 16:03,completed,9,19,2026-02-04 12:22,APT-000071,WKR-031,
TSK-0000253,unload,A,2026-02-04 12:52,standard,2026-02-04 20:52,completed,22,43,2026-02-04 13:35,APT-000071,WKR-012,
TSK-0000254,replenishment,A,2026-02-04 12:30,urgent,2026-02-04 16:30,completed,21,33,2026-02-04 13:03,APT-000071,WKR-030,
TSK-0000255,putaway,A,2026-02-04 13:12,urgent,2026-02-04 17:12,completed,18,19,2026-02-04 13:31,APT-000072,WKR-060,
TSK-0000256,unload,A,2026-02-04 13:27,standard,2026-02-04 21:27,completed,28,38,2026-02-04 14:05,APT-000072,WKR-059,
TSK-0000257,QC,A,2026-02-04 12:47,standard,2026-02-04 20:47,completed,6,29,2026-02-04 13:16,APT-000072,WKR-029,
TSK-0000258,unload,A,2026-02-04 12:28,critical,2026-02-04 14:28,completed,16,39,2026-02-04 13:07,APT-000072,WKR-046,
TSK-0000259,putaway,A,2026-02-04 11:35,standard,2026-02-04 19:35,completed,12,13,2026-02-04 11:48,APT-000072,WKR-059,
TSK-0000260,putaway,A,2026-02-04 12:00,economy,2026-02-05 12:00,completed,5,9,2026-02-04 12:09,APT-000073,WKR-036,
TSK-0000261,pick,A,2026-02-04 11:42,standard,2026-02-04 19:42,completed,7,16,2026-02-04 11:58,APT-000073,WKR-056,
TSK-0000262,unload,A,2026-02-04 11:05,standard,2026-02-04 19:05,completed,26,37,2026-02-04 11:42,APT-000073,WKR-013,
TSK-0000263,replenishment,B,2026-02-04 11:59,standard,2026-02-04 19:59,completed,20,31,2026-02-04 12:30,APT-000073,WKR-058,
TSK-0000264,pick,B,2026-02-04 08:35,urgent,2026-02-04 12:35,completed,7,28,2026-02-04 09:03,APT-000074,WKR-035,
TSK-0000265,unload,B,2026-02-04 08:01,critical,2026-02-04 10:01,completed,46,63,2026-02-04 09:04,APT-000074,WKR-001,
TSK-0000266,cycle-count,D,2026-02-04 10:34,standard,2026-02-04 18:34,completed,18,32,2026-02-04 11:06,APT-000075,WKR-042,
TSK-0000267,pick,B,2026-02-04 11:34,standard,2026-02-04 19:34,completed,8,19,2026-02-04 11:53,APT-000075,WKR-016,
TSK-0000268,pick,B,2026-02-04 09:53,urgent,2026-02-04 13:53,completed,8,22,2026-02-04 10:15,APT-000075,WKR-025,
TSK-0000269,pick,C,2026-02-04 10:39,standard,2026-02-04 18:39,completed,8,10,2026-02-04 10:49,APT-000075,WKR-013,
TSK-0000270,QC,A,2026-02-04 13:29,economy,2026-02-05 13:29,completed,15,36,2026-02-04 14:05,APT-000076,WKR-028,
TSK-0000271,cycle-count,B,2026-02-04 12:48,standard,2026-02-04 20:48,completed,31,42,2026-02-04 13:30,APT-000076,WKR-047,
TSK-0000272,putaway,D,2026-02-04 15:48,standard,2026-02-04 23:48,completed,14,33,2026-02-04 16:21,APT-000077,WKR-039,
TSK-0000273,putaway,D,2026-02-04 17:30,standard,2026-02-05 01:30,completed,18,41,2026-02-04 18:11,APT-000077,WKR-032,
TSK-0000274,unload,B,2026-02-04 09:08,urgent,2026-02-04 13:08,completed,35,42,2026-02-04 09:50,APT-000078,WKR-007,
TSK-0000275,QC,C,2026-02-04 08:21,standard,2026-02-04 16:21,completed,11,20,2026-02-04 08:41,APT-000078,WKR-060,
TSK-0000276,pick,B,2026-02-04 08:28,standard,2026-02-04 16:28,completed,7,31,2026-02-04 08:59,APT-000078,WKR-030,
TSK-0000277,putaway,B,2026-02-04 10:12,standard,2026-02-04 18:12,completed,14,37,2026-02-04 10:49,APT-000078,WKR-045,
TSK-0000278,putaway,B,2026-02-04 10:15,economy,2026-02-05 10:15,completed,8,33,2026-02-04 10:48,APT-000078,WKR-029,
TSK-0000279,QC,A,2026-02-04 14:07,standard,2026-02-04 22:07,completed,17,21,2026-02-04 14:28,APT-000079,WKR-048,
TSK-0000280,cycle-count,B,2026-02-04 14:02,standard,2026-02-04 22:02,completed,30,43,2026-02-04 14:45,APT-000079,WKR-054,
TSK-0000281,putaway,A,2026-02-04 14:12,urgent,2026-02-04 18:12,completed,11,20,2026-02-04 14:32,APT-000079,WKR-008,
TSK-0000282,unload,A,2026-02-04 14:54,standard,2026-02-04 22:54,completed,27,50,2026-02-04 15:44,APT-000079,WKR-045,
TSK-0000283,putaway,A,2026-02-04 21:01,critical,2026-02-04 23:01,pending,12,89,,APT-000080,WKR-035,
TSK-0000284,replenishment,A,2026-02-04 22:20,urgent,2026-02-05 02:20,pending,18,35,,APT-000080,WKR-057,
TSK-0000285,replenishment,A,2026-02-04 20:33,standard,2026-02-05 04:33,completed,17,30,2026-02-04 21:03,APT-000080,WKR-031,
TSK-0000286,pick,C,2026-02-04 21:00,urgent,2026-02-05 01:00,completed,3,5,2026-02-04 21:05,APT-000080,WKR-009,
TSK-0000287,pick,D,2026-02-04 21:10,standard,2026-02-05 05:10,completed,5,28,2026-02-04 21:38,APT-000080,WKR-028,
TSK-0000288,replenishment,D,2026-02-04 18:21,urgent,2026-02-04 22:21,completed,21,39,2026-02-04 19:00,APT-000081,WKR-037,
TSK-0000289,replenishment,C,2026-02-04 18:43,standard,2026-02-05 02:43,completed,11,32,2026-02-04 19:15,APT-000081,WKR-013,
TSK-0000290,pick,C,2026-02-04 19:24,economy,2026-02-05 19:24,completed,4,8,2026-02-04 19:32,APT-000081,WKR-009,
TSK-0000291,putaway,C,2026-02-04 17:59,critical,2026-02-04 19:59,completed,14,38,2026-02-04 18:37,APT-000081,WKR-038,
TSK-0000292,putaway,C,2026-02-04 18:13,critical,2026-02-04 20:13,completed,10,15,2026-02-04 18:28,APT-000081,WKR-053,
TSK-0000293,cycle-count,D,2026-02-04 12:35,economy,2026-02-05 12:35,completed,15,31,2026-02-04 13:06,APT-000082,WKR-051,
TSK-0000294,putaway,B,2026-02-04 11:52,standard,2026-02-04 19:52,completed,4,20,2026-02-04 12:12,APT-000082,WKR-033,
TSK-0000295,putaway,B,2026-02-04 11:11,urgent,2026-02-04 15:11,completed,16,35,2026-02-04 11:46,APT-000083,WKR-017,
TSK-0000296,putaway,B,2026-02-04 10:38,critical,2026-02-04 12:38,completed,13,31,2026-02-04 11:09,APT-000083,WKR-004,
TSK-0000297,putaway,B,2026-02-04 11:01,urgent,2026-02-04 15:01,completed,14,20,2026-02-04 11:21,APT-000083,WKR-039,
TSK-0000298,unload,B,2026-02-04 11:30,standard,2026-02-04 19:30,completed,34,51,2026-02-04 12:21,APT-000083,WKR-059,
TSK-0000299,putaway,C,2026-02-04 09:36,standard,2026-02-04 17:36,completed,11,17,2026-02-04 09:53,APT-000084,WKR-016,
TSK-0000300,pick,D,2026-02-04 10:01,standard,2026-02-04 18:01,completed,11,34,2026-02-04 10:35,APT-000084,WKR-020,
TSK-0000301,QC,D,2026-02-04 09:06,urgent,2026-02-04 13:06,completed,9,12,2026-02-04 09:18,APT-000084,WKR-028,
TSK-0000302,putaway,C,2026-02-04 10:22,urgent,2026-02-04 14:22,pending,14,153,,APT-000084,WKR-041,
TSK-0000303,putaway,B,2026-02-05 12:13,economy,2026-02-06 12:13,completed,7,32,2026-02-05 12:45,APT-000085,WKR-009,
TSK-0000304,unload,B,2026-02-05 13:22,standard,2026-02-05 21:22,completed,22,31,2026-02-05 13:53,APT-000085,WKR-008,
TSK-0000305,unload,B,2026-02-05 12:40,urgent,2026-02-05 16:40,completed,26,43,2026-02-05 13:23,APT-000085,WKR-049,
TSK-0000306,unload,B,2026-02-05 13:41,urgent,2026-02-05 17:41,completed,32,44,2026-02-05 14:25,APT-000085,WKR-012,
TSK-0000307,QC,D,2026-02-05 12:52,economy,2026-02-06 12:52,completed,18,21,2026-02-05 13:13,APT-000085,WKR-032,
TSK-0000308,unload,C,2026-02-05 17:28,economy,2026-02-06 17:28,completed,24,36,2026-02-05 18:04,APT-000086,WKR-038,
TSK-0000309,putaway,C,2026-02-05 16:36,urgent,2026-02-05 20:36,completed,16,26,2026-02-05 17:02,APT-000086,WKR-028,
TSK-0000310,replenishment,C,2026-02-05 15:23,standard,2026-02-05 23:23,completed,17,20,2026-02-05 15:43,APT-000087,WKR-024,
TSK-0000311,pick,C,2026-02-05 15:42,critical,2026-02-05 17:42,completed,12,34,2026-02-05 16:16,APT-000087,WKR-016,
TSK-0000312,pick,D,2026-02-05 16:21,standard,2026-02-06 00:21,completed,8,17,2026-02-05 16:38,APT-000087,WKR-047,
TSK-0000313,replenishment,A,2026-02-05 11:11,urgent,2026-02-05 15:11,completed,26,32,2026-02-05 11:43,APT-000088,WKR-058,
TSK-0000314,pick,A,2026-02-05 10:03,standard,2026-02-05 18:03,completed,9,13,2026-02-05 10:16,APT-000088,WKR-019,
TSK-0000315,replenishment,C,2026-02-05 11:06,standard,2026-02-05 19:06,completed,24,45,2026-02-05 11:51,APT-000088,WKR-058,
TSK-0000316,QC,C,2026-02-05 12:00,urgent,2026-02-05 16:00,completed,16,20,2026-02-05 12:20,APT-000088,WKR-022,
TSK-0000317,replenishment,C,2026-02-05 14:01,standard,2026-02-05 22:01,completed,10,20,2026-02-05 14:21,APT-000089,WKR-008,
TSK-0000318,pick,C,2026-02-05 13:37,standard,2026-02-05 21:37,completed,7,12,2026-02-05 13:49,APT-000089,WKR-038,
TSK-0000319,pick,D,2026-02-05 13:47,urgent,2026-02-05 17:47,completed,3,6,2026-02-05 13:53,APT-000089,WKR-040,
TSK-0000320,unload,D,2026-02-05 12:52,critical,2026-02-05 14:52,completed,33,38,2026-02-05 13:30,APT-000089,WKR-004,
TSK-0000321,pick,D,2026-02-05 11:32,critical,2026-02-05 13:32,completed,6,19,2026-02-05 11:51,APT-000090,WKR-049,
TSK-0000322,replenishment,D,2026-02-05 13:07,economy,2026-02-06 13:07,completed,15,18,2026-02-05 13:25,APT-000090,WKR-053,
TSK-0000323,putaway,A,2026-02-05 12:30,urgent,2026-02-05 16:30,completed,8,29,2026-02-05 12:59,APT-000090,WKR-003,
TSK-0000324,putaway,D,2026-02-05 14:15,standard,2026-02-05 22:15,completed,7,16,2026-02-05 14:31,APT-000091,WKR-030,
TSK-0000325,replenishment,A,2026-02-05 14:29,economy,2026-02-06 14:29,pending,22,49,,APT-000091,WKR-033,
TSK-0000326,QC,B,2026-02-05 13:47,urgent,2026-02-05 17:47,completed,20,32,2026-02-05 14:19,APT-000091,WKR-037,
TSK-0000327,putaway,A,2026-02-05 15:27,standard,2026-02-05 23:27,completed,19,21,2026-02-05 15:48,APT-000092,WKR-043,
TSK-0000328,pick,C,2026-02-05 14:39,standard,2026-02-05 22:39,completed,4,20,2026-02-05 14:59,APT-000092,WKR-002,
TSK-0000329,putaway,A,2026-02-05 15:28,critical,2026-02-05 17:28,completed,11,19,2026-02-05 15:47,APT-000092,WKR-023,
TSK-0000330,replenishment,A,2026-02-05 15:36,economy,2026-02-06 15:36,completed,23,38,2026-02-05 16:14,APT-000092,WKR-018,
TSK-0000331,putaway,A,2026-02-05 13:46,standard,2026-02-05 21:46,completed,16,41,2026-02-05 14:27,APT-000093,WKR-021,
TSK-0000332,putaway,A,2026-02-05 12:51,critical,2026-02-05 14:51,completed,20,25,2026-02-05 13:16,APT-000093,WKR-054,
TSK-0000333,pick,B,2026-02-05 22:50,urgent,2026-02-06 02:50,completed,8,21,2026-02-05 23:11,APT-000094,WKR-052,
TSK-0000334,unload,D,2026-02-05 21:49,standard,2026-02-06 05:49,completed,27,44,2026-02-05 22:33,APT-000094,WKR-012,
TSK-0000335,QC,B,2026-02-05 22:06,standard,2026-02-06 06:06,completed,9,23,2026-02-05 22:29,APT-000094,WKR-040,
TSK-0000336,pick,C,2026-02-05 22:27,standard,2026-02-06 06:27,completed,4,10,2026-02-05 22:37,APT-000094,WKR-025,
TSK-0000337,cycle-count,C,2026-02-05 15:22,standard,2026-02-05 23:22,completed,34,47,2026-02-05 16:09,APT-000095,WKR-005,
TSK-0000338,pick,D,2026-02-05 13:57,standard,2026-02-05 21:57,completed,8,26,2026-02-05 14:23,APT-000095,WKR-057,
TSK-0000339,putaway,C,2026-02-05 14:24,economy,2026-02-06 14:24,completed,15,36,2026-02-05 15:00,APT-000096,WKR-027,
TSK-0000340,unload,C,2026-02-05 12:40,standard,2026-02-05 20:40,completed,28,39,2026-02-05 13:19,APT-000096,WKR-057,
TSK-0000341,unload,C,2026-02-05 13:38,economy,2026-02-06 13:38,completed,23,36,2026-02-05 14:14,APT-000096,WKR-021,
TSK-0000342,replenishment,D,2026-02-05 14:28,standard,2026-02-05 22:28,completed,10,19,2026-02-05 14:47,APT-000096,WKR-012,
TSK-0000343,pick,B,2026-02-05 20:26,standard,2026-02-06 04:26,completed,6,23,2026-02-05 20:49,APT-000097,WKR-049,
TSK-0000344,pick,C,2026-02-05 20:26,economy,2026-02-06 20:26,completed,8,22,2026-02-05 20:48,APT-000097,WKR-015,
TSK-0000345,pick,A,2026-02-05 22:07,economy,2026-02-06 22:07,completed,10,23,2026-02-05 22:30,APT-000098,WKR-040,
TSK-0000346,replenishment,B,2026-02-05 21:18,economy,2026-02-06 21:18,pending,13,173,,APT-000098,WKR-013,
TSK-0000347,pick,A,2026-02-05 08:41,standard,2026-02-05 16:41,completed,7,14,2026-02-05 08:55,APT-000099,WKR-031,
TSK-0000348,unload,D,2026-02-05 08:55,urgent,2026-02-05 12:55,pending,30,174,,APT-000099,WKR-048,
TSK-0000349,unload,D,2026-02-05 08:58,economy,2026-02-06 08:58,completed,11,36,2026-02-05 09:34,APT-000099,WKR-032,
TSK-0000350,replenishment,A,2026-02-05 17:08,economy,2026-02-06 17:08,completed,21,31,2026-02-05 17:39,APT-000100,WKR-015,
TSK-0000351,unload,A,2026-02-05 17:12,standard,2026-02-06 01:12,completed,37,61,2026-02-05 18:13,APT-000100,WKR-051,
TSK-0000352,putaway,A,2026-02-05 16:39,economy,2026-02-06 16:39,completed,13,21,2026-02-05 17:00,APT-000100,WKR-052,
TSK-0000353,putaway,A,2026-02-05 17:13,standard,2026-02-06 01:13,completed,17,38,2026-02-05 17:51,APT-000100,WKR-003,
TSK-0000354,putaway,A,2026-02-05 15:46,economy,2026-02-06 15:46,completed,13,21,2026-02-05 16:07,APT-000100,WKR-055,
TSK-0000355,putaway,D,2026-02-05 15:18,economy,2026-02-06 15:18,completed,12,37,2026-02-05 15:55,APT-000101,WKR-056,
TSK-0000356,putaway,D,2026-02-05 16:37,standard,2026-02-06 00:37,completed,15,16,2026-02-05 16:53,APT-000101,WKR-028,
TSK-0000357,cycle-count,B,2026-02-05 12:10,urgent,2026-02-05 16:10,completed,21,25,2026-02-05 12:35,APT-000102,WKR-060,
TSK-0000358,putaway,C,2026-02-05 12:48,standard,2026-02-05 20:48,completed,13,15,2026-02-05 13:03,APT-000102,WKR-051,
TSK-0000359,unload,C,2026-02-05 12:07,urgent,2026-02-05 16:07,pending,25,73,,APT-000102,WKR-016,
TSK-0000360,replenishment,C,2026-02-05 12:31,standard,2026-02-05 20:31,completed,12,14,2026-02-05 12:45,APT-000102,WKR-047,
TSK-0000361,pick,A,2026-02-05 12:22,standard,2026-02-05 20:22,completed,10,18,2026-02-05 12:40,APT-000102,WKR-034,
TSK-0000362,putaway,B,2026-02-05 11:11,standard,2026-02-05 19:11,completed,13,31,2026-02-05 11:42,APT-000103,WKR-017,
TSK-0000363,putaway,B,2026-02-05 11:49,standard,2026-02-05 19:49,completed,13,27,2026-02-05 12:16,APT-000103,WKR-043,
TSK-0000364,cycle-count,C,2026-02-05 11:04,standard,2026-02-05 19:04,completed,22,43,2026-02-05 11:47,APT-000103,WKR-032,
TSK-0000365,unload,A,2026-02-05 15:24,urgent,2026-02-05 19:24,completed,18,25,2026-02-05 15:49,APT-000104,WKR-015,
TSK-0000366,putaway,A,2026-02-05 16:20,urgent,2026-02-05 20:20,completed,8,14,2026-02-05 16:34,APT-000104,WKR-032,
TSK-0000367,unload,A,2026-02-05 16:39,standard,2026-02-06 00:39,completed,25,34,2026-02-05 17:13,APT-000104,WKR-020,
TSK-0000368,replenishment,D,2026-02-05 16:05,urgent,2026-02-05 20:05,completed,19,19,2026-02-05 16:24,APT-000104,WKR-016,
TSK-0000369,putaway,A,2026-02-05 10:11,standard,2026-02-05 18:11,pending,5,63,,APT-000105,WKR-051,
TSK-0000370,putaway,A,2026-02-05 10:58,economy,2026-02-06 10:58,completed,10,23,2026-02-05 11:21,APT-000105,WKR-030,
TSK-0000371,putaway,A,2026-02-05 09:55,critical,2026-02-05 11:55,completed,8,27,2026-02-05 10:22,APT-000105,WKR-003,
TSK-0000372,putaway,A,2026-02-05 09:28,urgent,2026-02-05 13:28,completed,12,22,2026-02-05 09:50,APT-000105,WKR-050,
TSK-0000373,pick,A,2026-02-05 10:39,critical,2026-02-05 12:39,completed,9,12,2026-02-05 10:51,APT-000105,WKR-033,
TSK-0000374,cycle-count,D,2026-02-05 15:36,standard,2026-02-05 23:36,completed,15,15,2026-02-05 15:51,APT-000106,WKR-021,
TSK-0000375,QC,D,2026-02-05 14:39,urgent,2026-02-05 18:39,completed,8,24,2026-02-05 15:03,APT-000106,WKR-047,
TSK-0000376,putaway,C,2026-02-05 15:59,critical,2026-02-05 17:59,exception,8,297,,APT-000106,WKR-013,
TSK-0000377,unload,C,2026-02-05 16:11,urgent,2026-02-05 20:11,completed,37,43,2026-02-05 16:54,APT-000106,WKR-034,
TSK-0000378,cycle-count,B,2026-02-05 15:57,urgent,2026-02-05 19:57,pending,14,109,,APT-000106,WKR-022,
TSK-0000379,pick,D,2026-02-05 09:02,economy,2026-02-06 09:02,completed,9,16,2026-02-05 09:18,APT-000107,WKR-020,
TSK-0000380,unload,C,2026-02-05 08:58,standard,2026-02-05 16:58,completed,29,51,2026-02-05 09:49,APT-000107,WKR-050,
TSK-0000381,cycle-count,C,2026-02-05 08:36,standard,2026-02-05 16:36,completed,23,25,2026-02-05 09:01,APT-000107,WKR-031,
TSK-0000382,pick,D,2026-02-05 08:04,standard,2026-02-05 16:04,pending,6,31,,APT-000107,WKR-031,
TSK-0000383,putaway,A,2026-02-05 09:20,standard,2026-02-05 17:20,completed,17,26,2026-02-05 09:46,APT-000108,WKR-037,
TSK-0000384,replenishment,C,2026-02-05 07:55,standard,2026-02-05 15:55,completed,18,41,2026-02-05 08:36,APT-000108,WKR-034,
TSK-0000385,putaway,C,2026-02-06 10:26,standard,2026-02-06 18:26,completed,15,38,2026-02-06 11:04,APT-000109,WKR-002,
TSK-0000386,unload,C,2026-02-06 10:05,economy,2026-02-07 10:05,completed,35,52,2026-02-06 10:57,APT-000109,WKR-060,
TSK-0000387,replenishment,D,2026-02-06 18:45,economy,2026-02-07 18:45,completed,9,31,2026-02-06 19:16,APT-000110,WKR-026,
TSK-0000388,pick,A,2026-02-06 17:22,standard,2026-02-07 01:22,exception,8,346,,APT-000110,WKR-044,
TSK-0000389,putaway,B,2026-02-06 18:32,critical,2026-02-06 20:32,completed,15,40,2026-02-06 19:12,APT-000110,WKR-003,
TSK-0000390,replenishment,C,2026-02-06 08:19,standard,2026-02-06 16:19,completed,22,27,2026-02-06 08:46,APT-000111,WKR-040,
TSK-0000391,unload,B,2026-02-06 09:18,standard,2026-02-06 17:18,completed,23,41,2026-02-06 09:59,APT-000111,WKR-049,
