shipment_id,appointment_id,date,carrier_id,status,arrival_delay_mins,wait_time_mins,actual_unload_duration_mins,pallet_count
SHP-001316,APT-001316,2026-04-06,CAR-012,completed,14.8,14.1,85.4,27
SHP-001317,APT-001317,2026-04-06,CAR-029,no_show,0,0,0,25
SHP-001318,APT-001318,2026-04-07,CAR-005,completed,0.6,21.6,23.7,1
SHP-001319,APT-001319,2026-04-07,CAR-013,completed,0,3.4,90.1,27
SHP-001320,APT-001320,2026-04-07,CAR-011,completed,5.6,10.9,55.3,12
SHP-001321,APT-001321,2026-04-07,CAR-006,no_show,0,0,0,13
SHP-001322,APT-001322,2026-04-07,CAR-002,completed,15.8,12.5,110.8,27
SHP-001323,APT-001323,2026-04-07,CAR-002,completed,0,4.5,28.6,10
SHP-001324,APT-001324,2026-04-07,CAR-030,completed,28.9,11.2,68.7,19
SHP-001325,APT-001325,2026-04-07,CAR-010,completed,9.9,7.8,33.5,19
SHP-001326,APT-001326,2026-04-07,CAR-005,completed,0,4.3,84.7,36
SHP-001327,APT-001327,2026-04-07,CAR-012,completed,10.7,15.9,43.5,2
SHP-001328,APT-001328,2026-04-07,CAR-030,completed,17.7,21.1,74.4,20
SHP-001329,APT-001329,2026-04-07,CAR-026,completed,25.3,14.7,114.7,43
SHP-001330,APT-001330,2026-04-07,CAR-001,completed,0.5,5.9,30.4,9
SHP-001331,APT-001331,2026-04-07,CAR-029,completed,7.2,18.3,90.6,32
SHP-001332,APT-001332,2026-04-07,CAR-010,completed,3.4,19.7,90.5,49
SHP-001333,APT-001333,2026-04-07,CAR-021,completed,0,8.4,28.6,5
SHP-001334,APT-001334,2026-04-07,CAR-005,completed,3.2,8.7,17.9,9
SHP-001335,APT-001335,2026-04-07,CAR-028,completed,18.1,11.2,36.1,13
SHP-001336,APT-001336,2026-04-07,CAR-016,completed,6.8,17.8,78.3,24
SHP-001337,APT-001337,2026-04-07,CAR-009,completed,7.1,9.0,27.5,4
SHP-001338,APT-001338,2026-04-07,CAR-010,completed,7.4,5.4,52.9,22
SHP-001339,APT-001339,2026-04-07,CAR-027,completed,66.2,31.5,39.4,2
SHP-001340,APT-001340,2026-04-07,CAR-007,completed,0,5.1,39.9,11
SHP-001341,APT-001341,2026-04-08,CAR-025,completed,26.1,14.2,75.0,37
SHP-001342,APT-001342,2026-04-08,CAR-011,completed,42.2,21.9,76.2,11
SHP-001343,APT-001343,2026-04-08,CAR-024,completed,37.3,10.7,21.4,1
SHP-001344,APT-001344,2026-04-08,CAR-011,completed,0.8,4.2,53.9,17
SHP-001345,APT-001345,2026-04-08,CAR-024,completed,38.7,12.3,30.1,7
SHP-001346,APT-001346,2026-04-08,CAR-022,completed,0,10.1,65.7,42
SHP-001347,APT-001347,2026-04-08,CAR-006,completed,1.0,19.7,49.3,26
SHP-001348,APT-001348,2026-04-08,CAR-027,completed,105.4,32.0,41.0,20
SHP-001349,APT-001349,2026-04-08,CAR-022,completed,8.7,10.4,58.4,15
SHP-001350,APT-001350,2026-04-08,CAR-026,completed,25.1,11.6,28.0,2
SHP-001351,APT-001351,2026-04-08,CAR-001,completed,0,18.5,83.2,41
SHP-001352,APT-001352,2026-04-08,CAR-005,completed,0.2,14.0,44.9,15
SHP-001353,APT-001353,2026-04-08,CAR-007,completed,1.4,9.8,20.9,10
SHP-001354,APT-001354,2026-04-08,CAR-021,completed,3.7,16.0,42.7,21
SHP-001355,APT-001355,2026-04-08,CAR-015,completed,0.7,6.4,54.3,29
SHP-001356,APT-001356,2026-04-08,CAR-019,completed,8.5,23.0,42.5,17
SHP-001357,APT-001357,2026-04-08,CAR-008,completed,0,3.6,69.7,12
SHP-001358,APT-001358,2026-04-08,CAR-009,completed,17.9,23.8,35.1,6
SHP-001359,APT-001359,2026-04-08,CAR-003,completed,0,19.4,85.3,31
SHP-001360,APT-001360,2026-04-08,CAR-020,completed,0,20.6,59.9,18
SHP-001361,APT-001361,2026-04-08,CAR-030,completed,0,16.2,54.2,12
SHP-001362,APT-001362,2026-04-08,CAR-013,completed,13.8,11.1,80.8,50
SHP-001363,APT-001363,2026-04-09,CAR-024,completed,13.6,24.6,32.6,7
SHP-001364,APT-001364,2026-04-09,CAR-022,completed,4.8,20.2,91.6,31
SHP-001365,APT-001365,2026-04-09,CAR-014,completed,17.2,19.7,70.3,18
SHP-001366,APT-001366,2026-04-09,CAR-017,completed,0,18.2,67.3,36
SHP-001367,APT-001367,2026-04-09,CAR-005,completed,0,7.3,56.9,21
SHP-001368,APT-001368,2026-04-09,CAR-030,completed,28.9,16.8,49.1,14
SHP-001369,APT-001369,2026-04-09,CAR-010,completed,4.6,14.8,37.9,5
SHP-001370,APT-001370,2026-04-09,CAR-004,completed,0,6.0,47.0,5
SHP-001371,APT-001371,2026-04-09,CAR-030,no_show,0,0,0,41
SHP-001372,APT-001372,2026-04-09,CAR-006,completed,2.0,19.8,77.9,38
SHP-001373,APT-001373,2026-04-09,CAR-026,completed,13.1,12.0,45.0,8
SHP-001374,APT-001374,2026-04-09,CAR-013,completed,3.0,19.1,32.5,10
SHP-001375,APT-001375,2026-04-09,CAR-012,completed,20.1,19.6,28.6,8
SHP-001376,APT-001376,2026-04-09,CAR-006,completed,0,8.7,25.9,6
SHP-001377,APT-001377,2026-04-09,CAR-029,completed,23.7,9.2,37.2,2
SHP-001378,APT-001378,2026-04-09,CAR-022,completed,0,13.4,121.8,45
SHP-001379,APT-001379,2026-04-09,CAR-004,completed,8.8,8.5,36.4,9
SHP-001380,APT-001380,2026-04-09,CAR-007,completed,3.8,13.3,28.7,7
SHP-001381,APT-001381,2026-04-09,CAR-021,completed,4.0,4.0,26.3,6
SHP-001382,APT-001382,2026-04-09,CAR-025,completed,26.6,15.0,28.3,7
SHP-001383,APT-001383,2026-04-09,CAR-027,no_show,0,0,0,5
SHP-001384,APT-001384,2026-04-09,CAR-027,completed,88.2,23.9,65.0,36
SHP-001385,APT-001385,2026-04-09,CAR-012,completed,2.4,10.1,58.3,16
SHP-001386,APT-001386,2026-04-10,CAR-022,completed,8.9,5.5,84.1,51
SHP-001387,APT-001387,2026-04-10,CAR-011,completed,0.3,13.6,23.3,6
SHP-001388,APT-001388,2026-04-10,CAR-002,completed,0,10.8,52.0,35
SHP-001389,APT-001389,2026-04-10,CAR-014,completed,0,15.1,65.6,47
SHP-001390,APT-001390,2026-04-10,CAR-010,completed,45.2,14.3,46.4,20
SHP-001391,APT-001391,2026-04-10,CAR-016,completed,8.7,16.2,32.3,7
SHP-001392,APT-001392,2026-04-10,CAR-001,completed,0.4,21.7,33.5,7
SHP-001393,APT-001393,2026-04-10,CAR-003,completed,5.6,22.7,96.3,39
SHP-001394,APT-001394,2026-04-10,CAR-010,completed,11.1,4.7,55.0,17
SHP-001395,APT-001395,2026-04-10,CAR-021,completed,23.3,12.0,52.5,19
SHP-001396,APT-001396,2026-04-10,CAR-011,completed,2.8,16.3,60.2,32
SHP-001397,APT-001397,2026-04-10,CAR-011,completed,17.8,7.4,102.8,27
SHP-001398,APT-001398,2026-04-10,CAR-013,completed,0,11.4,51.8,26
SHP-001399,APT-001399,2026-04-10,CAR-013,completed,19.3,18.2,52.5,19
SHP-001400,APT-001400,2026-04-10,CAR-018,completed,0,9.0,98.5,37
SHP-001401,APT-001401,2026-04-10,CAR-025,completed,45.1,28.0,103.9,50
SHP-001402,APT-001402,2026-04-10,CAR-005,completed,0,5.5,44.4,18
SHP-001403,APT-001403,2026-04-10,CAR-015,completed,16.5,14.0,86.4,39
SHP-001404,APT-001404,2026-04-10,CAR-017,completed,9.9,11.7,73.3,35
SHP-001405,APT-001405,2026-04-10,CAR-005,completed,1.5,12.5,39.6,3
SHP-001406,APT-001406,2026-04-10,CAR-001,completed,0,8.3,65.1,22
SHP-001407,APT-001407,2026-04-10,CAR-010,completed,10.1,21.6,33.6,9
SHP-001408,APT-001408,2026-04-10,CAR-022,completed,5.9,17.3,30.8,2
SHP-001409,APT-001409,2026-04-10,CAR-027,completed,70.5,18.5,31.5,3
SHP-001410,APT-001410,2026-04-10,CAR-008,completed,6.4,16.1,39.0,2
SHP-001411,APT-001411,2026-04-10,CAR-006,completed,3.8,11.9,28.6,3
SHP-001412,APT-001412,2026-04-10,CAR-009,completed,4.6,11.6,18.9,1
SHP-001413,APT-001413,2026-04-10,CAR-020,completed,0,13.6,95.1,47
SHP-001414,APT-001414,2026-04-11,CAR-003,completed,5.8,16.0,69.2,44
SHP-001415,APT-001415,2026-04-11,CAR-005,completed,0.1,11.4,45.7,23
SHP-001416,APT-001416,2026-04-11,CAR-011,completed,2.8,15.3,28.7,10
SHP-001417,APT-001417,2026-04-11,CAR-014,completed,16.2,12.3,56.8,19
SHP-001418,APT-001418,2026-04-11,CAR-028,completed,3.8,11.5,48.1,24
SHP-001419,APT-001419,2026-04-11,CAR-020,completed,0,9.0,71.0,18
SHP-001420,APT-001420,2026-04-11,CAR-020,completed,0.2,5.6,27.4,1
SHP-001421,APT-001421,2026-04-11,CAR-009,completed,16.5,9.7,43.3,26
SHP-001422,APT-001422,2026-04-11,CAR-024,completed,18.2,19.5,32.5,2
SHP-001423,APT-001423,2026-04-11,CAR-028,no_show,0,0,0,46
SHP-001424,APT-001424,2026-04-11,CAR-017,completed,2.9,19.6,76.3,15
SHP-001425,APT-001425,2026-04-11,CAR-025,completed,0,20.1,67.0,23
SHP-001426,APT-001426,2026-04-12,CAR-019,completed,0,11.1,38.9,8
SHP-001427,APT-001427,2026-04-12,CAR-010,completed,5.9,9.3,60.5,15
SHP-001428,APT-001428,2026-04-12,CAR-022,completed,0,16.5,36.7,12
SHP-001429,APT-001429,2026-04-12,CAR-010,completed,0.5,14.6,38.6,1
SHP-001430,APT-001430,2026-04-12,CAR-017,completed,0.3,11.2,41.6,8
SHP-001431,APT-001431,2026-04-12,CAR-002,completed,0,3.1,42.9,16
SHP-001432,APT-001432,2026-04-12,CAR-015,completed,18.8,19.1,75.5,44
SHP-001433,APT-001433,2026-04-12,CAR-030,completed,22.9,15.2,28.5,8
SHP-001434,APT-001434,2026-04-13,CAR-006,completed,6.7,17.6,32.9,26
SHP-001435,APT-001435,2026-04-13,CAR-007,completed,0,17.5,49.8,12
SHP-001436,APT-001436,2026-04-13,CAR-030,completed,0,5.5,19.8,7
SHP-001437,APT-001437,2026-04-13,CAR-014,completed,25.9,19.7,65.2,30
SHP-001438,APT-001438,2026-04-13,CAR-028,completed,17.0,17.6,69.2,46
SHP-001439,APT-001439,2026-04-13,CAR-011,completed,0,8.6,51.7,41
SHP-001440,APT-001440,2026-04-13,CAR-001,completed,1.8,5.6,84.1,35
SHP-001441,APT-001441,2026-04-13,CAR-025,completed,0.7,13.6,75.4,37
SHP-001442,APT-001442,2026-04-13,CAR-020,completed,5.2,15.4,40.1,7
SHP-001443,APT-001443,2026-04-13,CAR-012,completed,19.9,22.2,72.2,37
SHP-001444,APT-001444,2026-04-13,CAR-002,completed,0,12.7,29.5,4
SHP-001445,APT-001445,2026-04-13,CAR-020,completed,0,7.9,57.6,48
SHP-001446,APT-001446,2026-04-13,CAR-004,completed,2.8,6.2,23.6,9
SHP-001447,APT-001447,2026-04-13,CAR-006,completed,0,7.4,63.5,31
SHP-001448,APT-001448,2026-04-13,CAR-026,completed,24.9,20.9,67.7,45
SHP-001449,APT-001449,2026-04-13,CAR-020,completed,2.5,9.7,44.6,16
SHP-001450,APT-001450,2026-04-13,CAR-006,completed,6.7,12.4,51.3,13
SHP-001451,APT-001451,2026-04-13,CAR-022,completed,7.0,7.0,29.2,2
SHP-001452,APT-001452,2026-04-13,CAR-011,completed,0,11.9,20.6,7
SHP-001453,APT-001453,2026-04-13,CAR-028,completed,35.3,13.9,32.2,9
SHP-001454,APT-001454,2026-04-13,CAR-003,completed,0,14.6,34.1,3
SHP-001455,APT-001455,2026-04-13,CAR-029,completed,76.7,29.7,90.0,44
SHP-001456,APT-001456,2026-04-13,CAR-024,completed,28.1,12.8,65.7,46
SHP-001457,APT-001457,2026-04-13,CAR-014,completed,0,12.1,97.7,28
SHP-001458,APT-001458,2026-04-14,CAR-002,completed,4.2,54.1,35.5,5
SHP-001459,APT-001459,2026-04-14,CAR-021,completed,6.3,38.6,43.0,1
SHP-001460,APT-001460,2026-04-14,CAR-017,completed,2.0,29.6,54.8,15
SHP-001461,APT-001461,2026-04-14,CAR-022,completed,6.1,15.9,49.2,25
SHP-001462,APT-001462,2026-04-14,CAR-007,completed,0.6,37.2,66.9,25
SHP-001463,APT-001463,2026-04-14,CAR-024,completed,13.5,45.9,36.1,12
SHP-001464,APT-001464,2026-04-14,CAR-020,completed,6.7,31.8,65.0,30
SHP-001465,APT-001465,2026-04-14,CAR-027,completed,104.6,87.7,114.3,41
SHP-001466,APT-001466,2026-04-14,CAR-023,completed,82.4,52.7,26.0,6
SHP-001467,APT-001467,2026-04-14,CAR-015,completed,31.1,55.0,64.2,11
SHP-001468,APT-001468,2026-04-14,CAR-020,completed,0.4,24.4,82.5,39
SHP-001469,APT-001469,2026-04-14,CAR-009,completed,21.9,36.6,41.5,16
SHP-001470,APT-001470,2026-04-14,CAR-009,completed,5.9,22.3,36.5,20
SHP-001471,APT-001471,2026-04-14,CAR-009,completed,5.9,50.9,87.1,36
SHP-001472,APT-001472,2026-04-14,CAR-004,completed,0.8,46.0,23.2,3
SHP-001473,APT-001473,2026-04-14,CAR-008,completed,8.6,13.7,70.7,45
SHP-001474,APT-001474,2026-04-14,CAR-011,no_show,0,0,0,14
SHP-001475,APT-001475,2026-04-14,CAR-004,completed,0,18.7,67.3,44
SHP-001476,APT-001476,2026-04-14,CAR-014,completed,0,29.2,71.9,28
SHP-001477,APT-001477,2026-04-14,CAR-024,completed,11.9,28.5,22.9,1
SHP-001478,APT-001478,2026-04-14,CAR-022,completed,8.9,44.3,45.0,7
SHP-001479,APT-001479,2026-04-14,CAR-011,completed,0,42.8,22.0,5
SHP-001480,APT-001480,2026-04-14,CAR-013,completed,12.6,49.1,61.5,22
SHP-001481,APT-001481,2026-04-14,CAR-018,completed,1.2,58.4,85.0,30
SHP-001482,APT-001482,2026-04-14,CAR-003,completed,1.0,61.6,51.3,21
SHP-001483,APT-001483,2026-04-14,CAR-026,completed,28.2,19.2,32.2,9
SHP-001484,APT-001484,2026-04-14,CAR-028,completed,25.1,52.7,66.0,16
SHP-001485,APT-001485,2026-04-14,CAR-026,completed,24.2,49.2,53.0,15
SHP-001486,APT-001486,2026-04-14,CAR-001,completed,2.1,26.2,40.9,21
SHP-001487,APT-001487,2026-04-14,CAR-022,completed,0,52.1,28.2,2
SHP-001488,APT-001488,2026-04-14,CAR-002,completed,0,14.7,39.7,19
SHP-001489,APT-001489,2026-04-14,CAR-019,completed,8.7,42.5,95.0,52
SHP-001490,APT-001490,2026-04-14,CAR-007,completed,0,28.9,76.8,31
SHP-001491,APT-001491,2026-04-14,CAR-023,completed,0,21.7,39.5,25
SHP-001492,APT-001492,2026-04-14,CAR-009,completed,17.1,44.6,45.5,8
SHP-001493,APT-001493,2026-04-14,CAR-029,completed,20.4,47.5,34.8,22
SHP-001494,APT-001494,2026-04-14,CAR-014,completed,0,30.0,99.1,50
SHP-001495,APT-001495,2026-04-14,CAR-003,completed,0,32.8,96.7,37
SHP-001496,APT-001496,2026-04-14,CAR-024,completed,20.0,40.2,39.3,26
SHP-001497,APT-001497,2026-04-14,CAR-010,completed,4.6,31.7,88.5,30
SHP-001498,APT-001498,2026-04-14,CAR-025,completed,22.9,29.5,43.3,10
SHP-001499,APT-001499,2026-04-14,CAR-011,completed,0,17.3,38.5,9
SHP-001500,APT-001500,2026-04-14,CAR-024,completed,26.9,32.0,26.0,10
SHP-001501,APT-001501,2026-04-14,CAR-018,completed,0,48.4,57.1,15
SHP-001502,APT-001502,2026-04-14,CAR-004,completed,0.6,47.9,32.3,10
SHP-001503,APT-001503,2026-04-14,CAR-017,completed,3.7,28.0,39.4,16
SHP-001504,APT-001504,2026-04-14,CAR-029,completed,53.3,56.8,78.8,19
SHP-001505,APT-001505,2026-04-14,CAR-027,completed,96.6,54.5,78.8,32
SHP-001506,APT-001506,2026-04-15,CAR-016,completed,0,10.6,95.4,27
SHP-001507,APT-001507,2026-04-15,CAR-015,completed,5.0,9.2,44.7,17
SHP-001508,APT-001508,2026-04-15,CAR-009,completed,12.0,13.6,46.8,9
SHP-001509,APT-001509,2026-04-15,CAR-014,completed,0,6.1,33.3,7
SHP-001510,APT-001510,2026-04-15,CAR-010,completed,15.7,8.2,17.2,5
SHP-001511,APT-001511,2026-04-15,CAR-021,completed,12.0,17.5,73.3,11
SHP-001512,APT-001512,2026-04-15,CAR-014,completed,0,14.7,88.8,32
SHP-001513,APT-001513,2026-04-15,CAR-002,completed,10.0,18.5,102.2,34
SHP-001514,APT-001514,2026-04-15,CAR-024,completed,45.6,19.5,24.6,1
SHP-001515,APT-001515,2026-04-15,CAR-012,no_show,0,0,0,13
SHP-001516,APT-001516,2026-04-15,CAR-013,completed,8.2,19.1,44.6,17
SHP-001517,APT-001517,2026-04-15,CAR-015,completed,30.6,22.2,80.4,41
SHP-001518,APT-001518,2026-04-15,CAR-024,completed,34.7,10.7,83.6,47
SHP-001519,APT-001519,2026-04-15,CAR-005,completed,0,4.2,89.2,48
SHP-001520,APT-001520,2026-04-15,CAR-009,completed,2.4,21.1,77.3,45
SHP-001521,APT-001521,2026-04-15,CAR-004,completed,3.7,6.4,66.5,33
SHP-001522,APT-001522,2026-04-15,CAR-010,completed,0,17.9,104.8,44
SHP-001523,APT-001523,2026-04-15,CAR-004,completed,0,9.9,88.8,33
SHP-001524,APT-001524,2026-04-15,CAR-022,completed,1.3,21.6,25.0,8
SHP-001525,APT-001525,2026-04-15,CAR-012,completed,28.0,18.4,59.2,35
SHP-001526,APT-001526,2026-04-15,CAR-001,completed,0,7.0,77.0,33
SHP-001527,APT-001527,2026-04-15,CAR-014,completed,0,11.6,41.7,6
SHP-001528,APT-001528,2026-04-15,CAR-014,completed,0,6.7,90.4,50
SHP-001529,APT-001529,2026-04-15,CAR-007,completed,3.6,21.4,75.9,34
SHP-001530,APT-001530,2026-04-15,CAR-019,completed,4.0,7.2,108.1,49
SHP-001531,APT-001531,2026-04-15,CAR-005,completed,0,20.0,97.6,27
SHP-001532,APT-001532,2026-04-15,CAR-026,no_show,0,0,0,52
SHP-001533,APT-001533,2026-04-15,CAR-011,completed,0,6.1,48.8,22
SHP-001534,APT-001534,2026-04-15,CAR-016,completed,17.7,9.6,88.7,40
SHP-001535,APT-001535,2026-04-16,CAR-018,completed,7.0,15.3,92.7,42
SHP-001536,APT-001536,2026-04-16,CAR-009,completed,4.4,17.5,68.9,15
SHP-001537,APT-001537,2026-04-16,CAR-026,completed,28.4,25.6,60.1,26
SHP-001538,APT-001538,2026-04-16,CAR-007,completed,0.6,8.5,39.2,26
SHP-001539,APT-001539,2026-04-16,CAR-008,completed,1.3,20.4,51.9,12
SHP-001540,APT-001540,2026-04-16,CAR-020,completed,13.0,19.8,31.0,8
SHP-001541,APT-001541,2026-04-16,CAR-027,completed,84.1,28.6,67.5,42
SHP-001542,APT-001542,2026-04-16,CAR-007,completed,0,14.3,69.8,14
SHP-001543,APT-001543,2026-04-16,CAR-007,completed,1.7,16.1,40.5,5
SHP-001544,APT-001544,2026-04-16,CAR-026,completed,12.1,21.8,88.4,28
SHP-001545,APT-001545,2026-04-16,CAR-002,completed,3.7,6.7,80.5,43
SHP-001546,APT-001546,2026-04-16,CAR-018,completed,8.1,11.3,23.6,1
SHP-001547,APT-001547,2026-04-16,CAR-026,completed,12.8,14.5,52.8,12
SHP-001548,APT-001548,2026-04-16,CAR-013,completed,0,11.6,26.7,1
SHP-001549,APT-001549,2026-04-16,CAR-008,completed,0,2.7,73.9,31
SHP-001550,APT-001550,2026-04-16,CAR-004,completed,2.6,6.4,61.2,11
SHP-001551,APT-001551,2026-04-16,CAR-017,completed,0,17.0,73.2,28
SHP-001552,APT-001552,2026-04-16,CAR-002,completed,0,4.2,40.7,8
SHP-001553,APT-001553,2026-04-16,CAR-028,completed,62.0,27.0,93.4,30
SHP-001554,APT-001554,2026-04-16,CAR-028,no_show,0,0,0,7
SHP-001555,APT-001555,2026-04-16,CAR-007,completed,0,13.5,47.9,15
SHP-001556,APT-001556,2026-04-16,CAR-027,completed,0,17.0,70.7,29
SHP-001557,APT-001557,2026-04-16,CAR-020,completed,0,5.2,62.8,20
SHP-001558,APT-001558,2026-04-16,CAR-026,completed,13.7,10.7,105.7,27
SHP-001559,APT-001559,2026-04-16,CAR-010,completed,3.3,17.5,34.8,10
SHP-001560,APT-001560,2026-04-16,CAR-016,completed,19.5,9.5,38.0,3
SHP-001561,APT-001561,2026-04-16,CAR-003,completed,0,16.9,63.3,16
SHP-001562,APT-001562,2026-04-16,CAR-023,completed,76.7,34.0,93.6,49
SHP-001563,APT-001563,2026-04-16,CAR-001,completed,1.3,20.8,55.2,25
SHP-001564,APT-001564,2026-04-17,CAR-029,completed,44.2,20.9,35.1,9
SHP-001565,APT-001565,2026-04-17,CAR-005,completed,1.1,31.2,57.0,49
SHP-001566,APT-001566,2026-04-17,CAR-007,completed,0,22.9,109.7,44
SHP-001567,APT-001567,2026-04-17,CAR-013,completed,17.2,19.3,45.7,23
SHP-001568,APT-001568,2026-04-17,CAR-019,completed,2.8,12.1,24.0,5
SHP-001569,APT-001569,2026-04-17,CAR-017,completed,19.8,43.5,24.4,3
SHP-001570,APT-001570,2026-04-17,CAR-001,completed,0.6,15.3,68.7,39
SHP-001571,APT-001571,2026-04-17,CAR-013,completed,0,9.8,85.0,48
SHP-001572,APT-001572,2026-04-17,CAR-006,completed,0.6,33.9,58.4,23
SHP-001573,APT-001573,2026-04-17,CAR-026,completed,40.0,34.0,35.3,18
SHP-001574,APT-001574,2026-04-17,CAR-003,completed,6.6,29.9,90.5,28
SHP-001575,APT-001575,2026-04-17,CAR-005,completed,0,22.0,25.7,10
SHP-001576,APT-001576,2026-04-17,CAR-027,completed,0,38.3,80.4,35
SHP-001577,APT-001577,2026-04-17,CAR-023,completed,84.0,65.4,38.1,2
SHP-001578,APT-001578,2026-04-17,CAR-019,completed,9.0,6.1,32.5,17
SHP-001579,APT-001579,2026-04-17,CAR-028,completed,35.7,59.7,41.0,15
SHP-001580,APT-001580,2026-04-17,CAR-006,completed,0,6.3,58.3,15
SHP-001581,APT-001581,2026-04-17,CAR-007,completed,0,6.5,22.7,6
SHP-001582,APT-001582,2026-04-17,CAR-029,completed,56.4,35.2,71.1,19
SHP-001583,APT-001583,2026-04-17,CAR-025,completed,11.7,26.4,19.3,5
SHP-001584,APT-001584,2026-04-17,CAR-019,completed,0,25.4,72.9,32
SHP-001585,APT-001585,2026-04-17,CAR-013,completed,13.4,21.6,76.1,43
SHP-001586,APT-001586,2026-04-17,CAR-026,completed,30.8,29.8,50.2,19
SHP-001587,APT-001587,2026-04-17,CAR-006,completed,0,12.5,42.6,25
SHP-001588,APT-001588,2026-04-17,CAR-030,no_show,0,0,0,4
SHP-001589,APT-001589,2026-04-17,CAR-024,completed,21.1,27.9,41.3,4
SHP-001590,APT-001590,2026-04-17,CAR-021,completed,11.2,34.7,66.9,47
SHP-001591,APT-001591,2026-04-17,CAR-022,completed,4.6,18.3,90.4,36
SHP-001592,APT-001592,2026-04-17,CAR-021,completed,0,34.7,37.7,3
SHP-001593,APT-001593,2026-04-17,CAR-004,completed,6.0,14.5,65.8,24
SHP-001594,APT-001594,2026-04-17,CAR-018,completed,7.5,37.1,57.7,20
SHP-001595,APT-001595,2026-04-17,CAR-008,completed,0,12.9,34.9,2
SHP-001596,APT-001596,2026-04-17,CAR-007,completed,0,34.1,70.2,39
SHP-001597,APT-001597,2026-04-17,CAR-023,completed,76.1,38.5,65.8,27
SHP-001598,APT-001598,2026-04-18,CAR-015,completed,3.7,21.1,27.7,3
SHP-001599,APT-001599,2026-04-18,CAR-025,completed,2.5,10.9,41.2,1
SHP-001600,APT-001600,2026-04-18,CAR-019,completed,27.4,18.3,36.8,17
SHP-001601,APT-001601,2026-04-18,CAR-013,completed,0,10.5,22.9,1
SHP-001602,APT-001602,2026-04-18,CAR-010,completed,16.9,19.7,35.2,4
SHP-001603,APT-001603,2026-04-18,CAR-019,completed,7.6,6.5,79.3,43
SHP-001604,APT-001604,2026-04-18,CAR-012,completed,61.0,17.0,41.9,20
SHP-001605,APT-001605,2026-04-18,CAR-019,completed,15.7,24.9,24.5,7
SHP-001606,APT-001606,2026-04-18,CAR-009,completed,5.4,5.1,110.4,47
SHP-001607,APT-001607,2026-04-18,CAR-028,completed,25.9,14.5,107.8,52
SHP-001608,APT-001608,2026-04-18,CAR-006,completed,0.4,12.8,42.4,10
SHP-001609,APT-001609,2026-04-19,CAR-021,completed,6.0,5.0,24.5,6
SHP-001610,APT-001610,2026-04-19,CAR-014,completed,0,22.0,70.6,14
SHP-001611,APT-001611,2026-04-19,CAR-020,completed,1.7,10.8,64.8,35
SHP-001612,APT-001612,2026-04-19,CAR-023,completed,102.2,27.8,28.8,1
SHP-001613,APT-001613,2026-04-19,CAR-023,completed,131.8,41.1,47.7,13
SHP-001614,APT-001614,2026-04-19,CAR-013,completed,0,6.0,102.0,48
SHP-001615,APT-001615,2026-04-19,CAR-020,completed,0,10.1,30.9,2
SHP-001616,APT-001616,2026-04-20,CAR-003,completed,0.9,11.2,79.5,47
SHP-001617,APT-001617,2026-04-20,CAR-001,completed,3.4,11.6,75.4,17
SHP-001618,APT-001618,2026-04-20,CAR-021,completed,8.2,11.6,112.7,33
SHP-001619,APT-001619,2026-04-20,CAR-003,completed,0,17.1,78.8,50
SHP-001620,APT-001620,2026-04-20,CAR-025,completed,48.3,24.0,31.1,8
SHP-001621,APT-001621,2026-04-20,CAR-005,completed,0,21.6,95.3,30
SHP-001622,APT-001622,2026-04-20,CAR-026,completed,3.8,10.4,88.1,33
SHP-001623,APT-001623,2026-04-20,CAR-016,completed,9.4,18.0,42.8,11
SHP-001624,APT-001624,2026-04-20,CAR-026,completed,5.7,13.0,40.8,14
SHP-001625,APT-001625,2026-04-20,CAR-018,completed,10.5,10.8,56.9,22
SHP-001626,APT-001626,2026-04-20,CAR-030,completed,64.9,27.7,31.3,8
SHP-001627,APT-001627,2026-04-20,CAR-021,completed,17.5,16.1,32.2,9
SHP-001628,APT-001628,2026-04-20,CAR-020,completed,5.6,3.3,90.4,34
SHP-001629,APT-001629,2026-04-20,CAR-003,completed,5.4,14.5,39.7,5
SHP-001630,APT-001630,2026-04-20,CAR-013,completed,0,9.7,62.7,41
SHP-001631,APT-001631,2026-04-20,CAR-023,completed,49.8,17.7,81.7,52
SHP-001632,APT-001632,2026-04-20,CAR-004,completed,0,11.1,83.0,42
SHP-001633,APT-001633,2026-04-20,CAR-003,completed,5.8,14.8,30.5,5
SHP-001634,APT-001634,2026-04-20,CAR-009,completed,1.5,7.4,40.8,6
SHP-001635,APT-001635,2026-04-20,CAR-020,completed,0,2.5,38.5,25
SHP-001636,APT-001636,2026-04-20,CAR-012,completed,35.4,19.6,80.6,41
SHP-001637,APT-001637,2026-04-20,CAR-003,completed,5.6,13.1,33.2,9
SHP-001638,APT-001638,2026-04-20,CAR-015,no_show,0,0,0,49
SHP-001639,APT-001639,2026-04-20,CAR-028,completed,22.8,13.7,21.2,4
SHP-001640,APT-001640,2026-04-21,CAR-024,completed,16.3,6.6,77.5,51
SHP-001641,APT-001641,2026-04-21,CAR-020,completed,4.5,3.0,17.7,8
SHP-001642,APT-001642,2026-04-21,CAR-025,completed,14.2,21.5,28.2,10
SHP-001643,APT-001643,2026-04-21,CAR-005,completed,1.2,16.3,114.6,45
SHP-001644,APT-001644,2026-04-21,CAR-011,completed,0,16.6,30.8,2
